start_time_sec,event_count,segment
7020.0,27.0,240323_001_0002_Tr1
7080.0,25.0,240323_001_0002_Tr1
7140.0,20.0,240323_001_0002_Tr1
7200.0,35.0,240323_001_0002_Tr1
7260.0,51.0,240323_001_0002_Tr1
7320.0,46.0,240323_001_0002_Tr1
7380.0,27.0,240323_001_0002_Tr1
7440.0,28.0,240323_001_0002_Tr1
7500.0,25.0,240323_001_0002_Tr1
7560.0,27.0,240323_001_0002_Tr1
7620.0,27.0,240323_001_0002_Tr1
7680.0,16.0,240323_001_0002_Tr1
7740.0,21.0,240323_001_0002_Tr1
7800.0,27.0,240323_001_0002_Tr1
7860.0,30.0,240323_001_0002_Tr1
7920.0,22.0,240323_001_0002_Tr1
7980.0,24.0,240323_001_0002_Tr1
8040.0,21.0,240323_001_0002_Tr1
8100.0,17.0,240323_001_0002_Tr1
8160.0,21.0,240323_001_0002_Tr1
8220.0,21.0,240323_001_0002_Tr1
8280.0,21.0,240323_001_0002_Tr1
8340.0,18.0,240323_001_0002_Tr1
8400.0,37.0,240323_001_0002_Tr1
8460.0,19.0,240323_001_0002_Tr1
8520.0,24.0,240323_001_0002_Tr1
8580.0,16.0,240323_001_0002_Tr1
8640.0,17.0,240323_001_0002_Tr1
8700.0,16.0,240323_001_0002_Tr1
8760.0,15.0,240323_001_0002_Tr1
8820.0,15.0,240323_001_0002_Tr1
8880.0,24.0,240323_001_0002_Tr1
8940.0,37.0,240323_001_0002_Tr1
9000.0,30.0,240323_001_0002_Tr1
9060.0,24.0,240323_001_0002_Tr1
9120.0,13.0,240323_001_0002_Tr1
9180.0,37.0,240323_001_0002_Tr1
9240.0,23.0,240323_001_0002_Tr1
9300.0,24.0,240323_001_0002_Tr1
9360.0,30.0,240323_001_0002_Tr1
9420.0,28.0,240323_001_0002_Tr1
9480.0,17.0,240323_001_0002_Tr1
9540.0,22.0,240323_001_0002_Tr1
9600.0,16.0,240323_001_0002_Tr1
9660.0,27.0,240323_001_0002_Tr1
9720.0,15.0,240323_001_0002_Tr1
9780.0,12.0,240323_001_0002_Tr1
9840.0,18.0,240323_001_0002_Tr1
9900.0,21.0,240323_001_0002_Tr1
9960.0,14.0,240323_001_0002_Tr1
10020.0,20.0,240323_001_0002_Tr1
10080.0,21.0,240323_001_0002_Tr1
10140.0,17.0,240323_001_0002_Tr1
10200.0,19.0,240323_001_0002_Tr1
10260.0,22.0,240323_001_0002_Tr1
10320.0,15.0,240323_001_0002_Tr1
10380.0,20.0,240323_001_0002_Tr1
10440.0,13.0,240323_001_0002_Tr1
10500.0,20.0,240323_001_0002_Tr1
10560.0,20.0,240323_001_0002_Tr1
10620.0,17.0,240323_001_0002_Tr1
10680.0,24.0,240323_001_0002_Tr1
10740.0,19.0,240323_001_0002_Tr1
10800.0,36.0,240323_001_0002_Tr1
10860.0,39.0,240323_001_0002_Tr1
10920.0,26.0,240323_001_0002_Tr1
10980.0,27.0,240323_001_0002_Tr1
11040.0,21.0,240323_001_0002_Tr1
11100.0,13.0,240323_001_0002_Tr1
11160.0,24.0,240323_001_0002_Tr1
11220.0,,240323_001_0002_Tr1
11280.0,18.0,240323_001_0003_Tr1
11340.0,12.0,240323_001_0003_Tr1
11400.0,12.0,240323_001_0003_Tr1
11460.0,16.0,240323_001_0003_Tr1
11520.0,15.0,240323_001_0003_Tr1
11580.0,19.0,240323_001_0003_Tr1
11640.0,11.0,240323_001_0003_Tr1
11700.0,17.0,240323_001_0003_Tr1
11760.0,13.0,240323_001_0003_Tr1
11820.0,20.0,240323_001_0003_Tr1
11880.0,19.0,240323_001_0003_Tr1
11940.0,17.0,240323_001_0003_Tr1
12000.0,19.0,240323_001_0003_Tr1
12060.0,16.0,240323_001_0003_Tr1
12120.0,17.0,240323_001_0003_Tr1
12180.0,19.0,240323_001_0003_Tr1
12240.0,10.0,240323_001_0003_Tr1
12300.0,19.0,240323_001_0003_Tr1
12360.0,20.0,240323_001_0003_Tr1
12420.0,10.0,240323_001_0003_Tr1
12480.0,15.0,240323_001_0003_Tr1
12540.0,4.0,240323_001_0003_Tr1
12600.0,14.0,240323_001_0003_Tr1
12660.0,5.0,240323_001_0003_Tr1
12720.0,10.0,240323_001_0003_Tr1
12780.0,9.0,240323_001_0003_Tr1
12840.0,16.0,240323_001_0003_Tr1
12900.0,11.0,240323_001_0003_Tr1
12960.0,11.0,240323_001_0003_Tr1
13020.0,2.0,240323_001_0003_Tr1
13080.0,6.0,240323_001_0003_Tr1
13140.0,10.0,240323_001_0003_Tr1
13200.0,12.0,240323_001_0003_Tr1
13260.0,12.0,240323_001_0003_Tr1
13320.0,9.0,240323_001_0003_Tr1
13380.0,13.0,240323_001_0003_Tr1
13440.0,11.0,240323_001_0003_Tr1
13500.0,21.0,240323_001_0003_Tr1
13560.0,9.0,240323_001_0003_Tr1
13620.0,14.0,240323_001_0003_Tr1
13680.0,21.0,240323_001_0003_Tr1
13740.0,14.0,240323_001_0003_Tr1
13800.0,14.0,240323_001_0003_Tr1
13860.0,19.0,240323_001_0003_Tr1
13920.0,20.0,240323_001_0003_Tr1
13980.0,27.0,240323_001_0003_Tr1
14040.0,10.0,240323_001_0003_Tr1
14100.0,11.0,240323_001_0003_Tr1
14160.0,18.0,240323_001_0003_Tr1
14220.0,12.0,240323_001_0003_Tr1
14280.0,8.0,240323_001_0003_Tr1
14340.0,13.0,240323_001_0003_Tr1
14400.0,17.0,240323_001_0003_Tr1
14460.0,14.0,240323_001_0003_Tr1
14520.0,46.0,240323_001_0003_Tr1
14580.0,17.0,240323_001_0003_Tr1
14640.0,12.0,240323_001_0003_Tr1
14700.0,12.0,240323_001_0003_Tr1
14760.0,11.0,240323_001_0003_Tr1
14820.0,17.0,240323_001_0003_Tr1
14880.0,19.0,240323_001_0003_Tr1
14940.0,13.0,240323_001_0003_Tr1
15000.0,10.0,240323_001_0003_Tr1
15060.0,10.0,240323_001_0003_Tr1
15120.0,5.0,240323_001_0003_Tr1
15180.0,13.0,240323_001_0003_Tr1
15240.0,18.0,240323_001_0003_Tr1
15300.0,7.0,240323_001_0003_Tr1
15360.0,13.0,240323_001_0003_Tr1
15420.0,12.0,240323_001_0003_Tr1
15480.0,21.0,240323_001_0003_Tr1
15540.0,14.0,240323_001_0003_Tr1
15600.0,15.0,240323_001_0003_Tr1
15660.0,18.0,240323_001_0003_Tr1
15720.0,12.0,240323_001_0003_Tr1
15780.0,20.0,240323_001_0003_Tr1
15840.0,17.0,240323_001_0003_Tr1
15900.0,17.0,240323_001_0003_Tr1
15960.0,14.0,240323_001_0003_Tr1
16020.0,18.0,240323_001_0003_Tr1
16080.0,5.0,240323_001_0003_Tr1
16140.0,4.0,240323_001_0003_Tr1
16200.0,4.0,240323_001_0003_Tr1
16260.0,6.0,240323_001_0003_Tr1
16320.0,4.0,240323_001_0003_Tr1
16380.0,14.0,240323_001_0003_Tr1
16440.0,6.0,240323_001_0003_Tr1
16500.0,7.0,240323_001_0003_Tr1
16560.0,8.0,240323_001_0003_Tr1
16620.0,6.0,240323_001_0003_Tr1
16680.0,11.0,240323_001_0003_Tr1
16740.0,7.0,240323_001_0003_Tr1
16800.0,13.0,240323_001_0003_Tr1
16860.0,,240323_001_0003_Tr1
16920.0,37.0,240323_001_0004_Tr1
16980.0,8.0,240323_001_0004_Tr1
17040.0,12.0,240323_001_0004_Tr1
17100.0,11.0,240323_001_0004_Tr1
17160.0,21.0,240323_001_0004_Tr1
17220.0,16.0,240323_001_0004_Tr1
17280.0,14.0,240323_001_0004_Tr1
17340.0,11.0,240323_001_0004_Tr1
17400.0,8.0,240323_001_0004_Tr1
17460.0,17.0,240323_001_0004_Tr1
17520.0,10.0,240323_001_0004_Tr1
17580.0,19.0,240323_001_0004_Tr1
17640.0,9.0,240323_001_0004_Tr1
17700.0,10.0,240323_001_0004_Tr1
17760.0,10.0,240323_001_0004_Tr1
17820.0,7.0,240323_001_0004_Tr1
17880.0,13.0,240323_001_0004_Tr1
17940.0,7.0,240323_001_0004_Tr1
18000.0,7.0,240323_001_0004_Tr1
18060.0,11.0,240323_001_0004_Tr1
18120.0,14.0,240323_001_0004_Tr1
18180.0,32.0,240323_001_0004_Tr1
18240.0,22.0,240323_001_0004_Tr1
18300.0,25.0,240323_001_0004_Tr1
18360.0,15.0,240323_001_0004_Tr1
18420.0,20.0,240323_001_0004_Tr1
18480.0,12.0,240323_001_0004_Tr1
18540.0,23.0,240323_001_0004_Tr1
18600.0,18.0,240323_001_0004_Tr1
18660.0,15.0,240323_001_0004_Tr1
18720.0,10.0,240323_001_0004_Tr1
18780.0,10.0,240323_001_0004_Tr1
18840.0,5.0,240323_001_0004_Tr1
18900.0,8.0,240323_001_0004_Tr1
18960.0,11.0,240323_001_0004_Tr1
19020.0,12.0,240323_001_0004_Tr1
19080.0,10.0,240323_001_0004_Tr1
19140.0,11.0,240323_001_0004_Tr1
19200.0,8.0,240323_001_0004_Tr1
19260.0,3.0,240323_001_0004_Tr1
19320.0,7.0,240323_001_0004_Tr1
19380.0,9.0,240323_001_0004_Tr1
19440.0,4.0,240323_001_0004_Tr1
19500.0,10.0,240323_001_0004_Tr1
19560.0,10.0,240323_001_0004_Tr1
19620.0,11.0,240323_001_0004_Tr1
19680.0,10.0,240323_001_0004_Tr1
19740.0,9.0,240323_001_0004_Tr1
19800.0,12.0,240323_001_0004_Tr1
19860.0,4.0,240323_001_0004_Tr1
19920.0,4.0,240323_001_0004_Tr1
19980.0,15.0,240323_001_0004_Tr1
20040.0,7.0,240323_001_0004_Tr1
20100.0,7.0,240323_001_0004_Tr1
20160.0,7.0,240323_001_0004_Tr1
20220.0,3.0,240323_001_0004_Tr1
20280.0,6.0,240323_001_0004_Tr1
20340.0,4.0,240323_001_0004_Tr1
20400.0,5.0,240323_001_0004_Tr1
20460.0,6.0,240323_001_0004_Tr1
20520.0,9.0,240323_001_0004_Tr1
20580.0,3.0,240323_001_0004_Tr1
20640.0,6.0,240323_001_0004_Tr1
20700.0,4.0,240323_001_0004_Tr1
20760.0,4.0,240323_001_0004_Tr1
20820.0,3.0,240323_001_0004_Tr1
20880.0,5.0,240323_001_0004_Tr1
20940.0,11.0,240323_001_0004_Tr1
21000.0,4.0,240323_001_0004_Tr1
21060.0,1.0,240323_001_0004_Tr1
21120.0,1.0,240323_001_0004_Tr1
21180.0,2.0,240323_001_0004_Tr1
21240.0,7.0,240323_001_0004_Tr1
21300.0,0.0,240323_001_0004_Tr1
21360.0,2.0,240323_001_0004_Tr1
21420.0,1.0,240323_001_0004_Tr1
21480.0,2.0,240323_001_0004_Tr1
21540.0,3.0,240323_001_0004_Tr1
21600.0,6.0,240323_001_0004_Tr1
21660.0,14.0,240323_001_0004_Tr1
21720.0,25.0,240323_001_0004_Tr1
21780.0,14.0,240323_001_0004_Tr1
21840.0,3.0,240323_001_0004_Tr1
21900.0,9.0,240323_001_0004_Tr1
21960.0,14.0,240323_001_0004_Tr1
22020.0,17.0,240323_001_0004_Tr1
22080.0,11.0,240323_001_0004_Tr1
22140.0,11.0,240323_001_0004_Tr1
22200.0,8.0,240323_001_0004_Tr1
22260.0,10.0,240323_001_0004_Tr1
22320.0,8.0,240323_001_0004_Tr1
22380.0,17.0,240323_001_0004_Tr1
22440.0,13.0,240323_001_0004_Tr1
22500.0,,240323_001_0004_Tr1
22560.0,8.0,240323_001_0005_Tr1
22620.0,10.0,240323_001_0005_Tr1
22680.0,12.0,240323_001_0005_Tr1
22740.0,10.0,240323_001_0005_Tr1
22800.0,6.0,240323_001_0005_Tr1
22860.0,6.0,240323_001_0005_Tr1
22920.0,6.0,240323_001_0005_Tr1
22980.0,5.0,240323_001_0005_Tr1
23040.0,3.0,240323_001_0005_Tr1
23100.0,6.0,240323_001_0005_Tr1
23160.0,3.0,240323_001_0005_Tr1
23220.0,8.0,240323_001_0005_Tr1
23280.0,7.0,240323_001_0005_Tr1
23340.0,7.0,240323_001_0005_Tr1
23400.0,9.0,240323_001_0005_Tr1
23460.0,4.0,240323_001_0005_Tr1
23520.0,2.0,240323_001_0005_Tr1
23580.0,4.0,240323_001_0005_Tr1
23640.0,3.0,240323_001_0005_Tr1
23700.0,3.0,240323_001_0005_Tr1
23760.0,1.0,240323_001_0005_Tr1
23820.0,4.0,240323_001_0005_Tr1
23880.0,2.0,240323_001_0005_Tr1
23940.0,5.0,240323_001_0005_Tr1
24000.0,3.0,240323_001_0005_Tr1
24060.0,3.0,240323_001_0005_Tr1
24120.0,4.0,240323_001_0005_Tr1
24180.0,8.0,240323_001_0005_Tr1
24240.0,2.0,240323_001_0005_Tr1
24300.0,6.0,240323_001_0005_Tr1
24360.0,1.0,240323_001_0005_Tr1
24420.0,2.0,240323_001_0005_Tr1
24480.0,2.0,240323_001_0005_Tr1
24540.0,1.0,240323_001_0005_Tr1
24600.0,1.0,240323_001_0005_Tr1
24660.0,0.0,240323_001_0005_Tr1
24720.0,1.0,240323_001_0005_Tr1
24780.0,5.0,240323_001_0005_Tr1
24840.0,1.0,240323_001_0005_Tr1
24900.0,3.0,240323_001_0005_Tr1
24960.0,2.0,240323_001_0005_Tr1
25020.0,1.0,240323_001_0005_Tr1
25080.0,5.0,240323_001_0005_Tr1
25140.0,2.0,240323_001_0005_Tr1
25200.0,1.0,240323_001_0005_Tr1
25260.0,0.0,240323_001_0005_Tr1
25320.0,2.0,240323_001_0005_Tr1
25380.0,2.0,240323_001_0005_Tr1
25440.0,14.0,240323_001_0005_Tr1
25500.0,8.0,240323_001_0005_Tr1
25560.0,10.0,240323_001_0005_Tr1
25620.0,8.0,240323_001_0005_Tr1
25680.0,3.0,240323_001_0005_Tr1
25740.0,1.0,240323_001_0005_Tr1
25800.0,7.0,240323_001_0005_Tr1
25860.0,3.0,240323_001_0005_Tr1
25920.0,3.0,240323_001_0005_Tr1
25980.0,6.0,240323_001_0005_Tr1
26040.0,3.0,240323_001_0005_Tr1
26100.0,3.0,240323_001_0005_Tr1
26160.0,4.0,240323_001_0005_Tr1
26220.0,4.0,240323_001_0005_Tr1
26280.0,0.0,240323_001_0005_Tr1
26340.0,5.0,240323_001_0005_Tr1
26400.0,4.0,240323_001_0005_Tr1
26460.0,6.0,240323_001_0005_Tr1
26520.0,2.0,240323_001_0005_Tr1
26580.0,1.0,240323_001_0005_Tr1
26640.0,3.0,240323_001_0005_Tr1
26700.0,2.0,240323_001_0005_Tr1
26760.0,2.0,240323_001_0005_Tr1
26820.0,0.0,240323_001_0005_Tr1
26880.0,3.0,240323_001_0005_Tr1
26940.0,7.0,240323_001_0005_Tr1
27000.0,3.0,240323_001_0005_Tr1
27060.0,3.0,240323_001_0005_Tr1
27120.0,0.0,240323_001_0005_Tr1
27180.0,5.0,240323_001_0005_Tr1
27240.0,5.0,240323_001_0005_Tr1
27300.0,3.0,240323_001_0005_Tr1
27360.0,2.0,240323_001_0005_Tr1
27420.0,7.0,240323_001_0005_Tr1
27480.0,3.0,240323_001_0005_Tr1
27540.0,3.0,240323_001_0005_Tr1
27600.0,3.0,240323_001_0005_Tr1
27660.0,0.0,240323_001_0005_Tr1
27720.0,2.0,240323_001_0005_Tr1
27780.0,9.0,240323_001_0005_Tr1
27840.0,9.0,240323_001_0005_Tr1
27900.0,5.0,240323_001_0005_Tr1
27960.0,8.0,240323_001_0005_Tr1
28020.0,3.0,240323_001_0005_Tr1
28080.0,4.0,240323_001_0005_Tr1
28140.0,,240323_001_0005_Tr1
28200.0,5.0,240323_001_0006_Tr1
28260.0,14.0,240323_001_0006_Tr1
28320.0,5.0,240323_001_0006_Tr1
28380.0,8.0,240323_001_0006_Tr1
28440.0,2.0,240323_001_0006_Tr1
28500.0,3.0,240323_001_0006_Tr1
28560.0,12.0,240323_001_0006_Tr1
28620.0,13.0,240323_001_0006_Tr1
28680.0,14.0,240323_001_0006_Tr1
28740.0,6.0,240323_001_0006_Tr1
28800.0,6.0,240323_001_0006_Tr1
28860.0,8.0,240323_001_0006_Tr1
28920.0,2.0,240323_001_0006_Tr1
28980.0,7.0,240323_001_0006_Tr1
29040.0,,240323_001_0006_Tr1
